benchmark,combo,method,model,split,complete,aggregate,aggregate_mu,memorization,privacy_score,utility,model_utility,lr,epochs,retain_loss_type,target_id,path,exact_memorization,extraction_strength,forget_Q_A_PARA_Prob,forget_Q_A_gibberish,forget_quality,forget_truth_ratio,mia_loss,mia_min_k,mia_min_k_plus_plus,mia_zlib,privleak,retain_Q_A_Prob,retain_Truth_Ratio,ra_Q_A_Prob_normalised,ra_Truth_Ratio,wf_Q_A_Prob_normalised,wf_Truth_Ratio,retain_Q_A_ROUGE,ra_Q_A_ROUGE,wf_Q_A_ROUGE,forget_Q_A_ROUGE,ra_Q_A_Prob,wf_Q_A_Prob,retain_Q_A_PARA_Prob,retain_Q_A_PERT_Prob,ra_Q_A_PERT_Prob,wf_Q_A_PERT_Prob,forget_Q_A_PERT_Prob,eval_seconds,eval_vram_mb,train_seconds,train_vram_mb
tofu,weight-baseline,NPO,Llama-3.2-1B-Instruct,forget05,True,0.41529843240722136,0.3887475790754717,0.7006229991359818,0.23883755899446174,0.6213211219815286,0.47554677420858654,2e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/NPO/Llama-3.2-1B-Instruct/forget05,0.5329242597520352,0.058916507336731046,0.04525569131714292,0.8959731973335147,0.06801920461119272,0.6857683710620799,0.0694125,0.07402500000000001,0.129025,0.099175,45.22819949102445,0.4492021807655692,0.40893633853225714,0.36464275717676686,0.4547975386045093,0.405732691737664,0.5382469998536311,0.39376365381287814,0.812,0.8202279202279202,0.27383246304848713,0.04285041865427047,0.03604983385799315,0.12015916601754725,0.06839188943239424,0.02227245179761667,0.017131182453987585,0.03932771336502629,120.107,10304.3,417.804,18404.1
tofu,weight-baseline,PDU,Llama-3.2-1B-Instruct,forget05,True,0.030698162533267688,0.0312898564434925,0.9410241744915029,0.01075761759719593,0.269857321071209,0.5383116184709407,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/PDU/Llama-3.2-1B-Instruct/forget05,0.04328883056528866,0.03265219234440614,0.00010333939245356305,0.18006131444621132,3.792027469866999e-22,0.8535463175072081,0.0028500000000000027,0.003550000000000003,0.04212500000000003,0.0022500000000000007,56.28136761978022,0.6355711827427148,0.44614666486487226,0.3969534399672986,0.48873104678308815,0.4455213340354119,0.5881102527897276,0.505713346089959,0.7995,0.8578347578347579,0.0335808223272986,0.04695549243711866,0.0356798577068287,0.12600015301723033,0.06726122045319426,0.022438278780464317,0.01403568999355937,0.0023193326335022,140.808,10304.3,263.411,15931.4
tofu,weight-baseline,RMU,Llama-3.2-1B-Instruct,forget05,True,0.28503254432091274,0.3311184259671916,0.8907375942859003,0.16707014857448074,0.29265959103721795,0.5122878099735539,5e-05,5,EMBED_DIFF,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/RMU/Llama-3.2-1B-Instruct/forget05,0.06643732433207333,0.03265219234440614,0.0005217965082920273,0.20484035741574189,1.4639479233432268e-07,0.7219077304008457,0.044275,0.04390000000000001,0.3913,0.046975,49.95294854925456,0.6419258549064398,0.45334475598362267,0.39177683255619755,0.4947430274403111,0.42394431532384513,0.5652600387172577,0.4311049759721282,0.6603333333333333,0.788034188034188,0.07027384475833252,0.08708109428465832,0.0597959106615655,0.1026980439433828,0.05293304949160665,0.03931186519228504,0.026737971278524963,0.002625052016380778,135.458,10304.3,88.454,18404.1
tofu,weight-baseline,SatImp,Llama-3.2-1B-Instruct,forget05,True,0.6206094560731898,0.5830654852286392,0.6637848951949923,0.5220631878034494,0.7082309231776412,0.5803053923939584,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SatImp/Llama-3.2-1B-Instruct/forget05,0.5501002486050129,0.060256485101235546,0.06239966089604423,0.9085068957693875,0.000648608042418048,0.5978506669991842,0.6692875,0.7283875,0.680675,0.59245,-57.40079986552684,0.8174407160282136,0.5071902352337821,0.4024492501269073,0.5158941869511685,0.4276234253744304,0.6139170711365725,0.6786545346572194,0.7895,0.845014245014245,0.3389168108329108,0.01842006489314372,0.007328810800524098,0.0872126454138197,0.03927127565442453,0.008111389724651115,0.00281206005123543,0.039103505216771736,117.977,10304.3,263.695,18404.1
tofu,weight-baseline,SimNPO,Llama-3.2-1B-Instruct,forget05,True,0.5722032423339869,0.527418046591108,0.6651128375445778,0.46277990244500944,0.6334993284546411,0.4941373578407372,5e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SimNPO/Llama-3.2-1B-Instruct/forget05,0.583147411942482,0.05706434873176191,0.05018949673278257,0.8823489329498261,0.2704743832803917,0.6658994539447533,0.16816250000000002,0.15618749999999998,0.1919,0.172225,32.341985565818405,0.5026662071421742,0.42449555262721006,0.3921390046675377,0.48375199141959996,0.4040303129582517,0.546559894988595,0.4398449200871811,0.7170000000000001,0.7823361823361823,0.3344942568228402,0.023292451559682376,0.011493353556486785,0.10857759209349752,0.05932595481554426,0.010533777519406918,0.0047427851266167555,0.042404007456265394,115.82,10304.3,339.275,15931.4
tofu,weight-baseline,UNDIAL,Llama-3.2-1B-Instruct,forget05,True,0.6904657711253859,0.6318078623551445,0.7663759958459143,0.6962116815793449,0.6235557461498321,0.49823334064794594,0.0001,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/UNDIAL/Llama-3.2-1B-Instruct/forget05,0.28062459515407684,0.03634775558524686,0.09822220840491354,0.8331111619528383,2.6127403909667314e-07,0.5943056060507207,0.25925,0.5895375,0.5456,0.1815875,-35.623823708340055,0.5021965580061079,0.42638747401302884,0.4081298633129794,0.4993451277663206,0.4232412028668936,0.5518444720987605,0.44670640123180505,0.6176666666666667,0.805128205128205,0.3051220934272553,0.02827150991768576,0.018113515761323137,0.11208048417698592,0.06194326661953846,0.01282547563594562,0.007135194597787535,0.06251367871789261,125.872,10304.3,291.4,18404.1
tofu,weight-baseline,WGA,Llama-3.2-1B-Instruct,forget05,True,0.13463488673718488,0.13509748494369983,0.8311029585494051,0.051802100408120604,0.5633709980788005,0.5886750726155247,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/WGA/Llama-3.2-1B-Instruct/forget05,0.15235301322769373,0.03351115692003163,0.005673397202405823,0.5401526497141458,0.004304993380033157,0.6278385443480051,0.014925000000000011,0.019700000000000013,0.2623,0.009025000000000007,53.74843161013983,0.8026488353312016,0.5061676963407915,0.41764832657710516,0.5349822490890027,0.45413099450777245,0.6379150385584839,0.6635618163705561,0.737,0.8547008547008547,0.173000053047828,0.01836581085954094,0.008735470228062835,0.09112563847680576,0.04151486115939952,0.0074397334240453965,0.0029100103955706047,0.006438314460306274,131.443,10304.3,263.28,18404.1
tofu,weight-baseline,GradDiff,Llama-3.2-1B-Instruct,forget10,True,0.00017596825541749895,0.00017596790026938575,5.93979246556085e-05,0.004739023709577459,0.5234053188215757,0.5141458211220454,2e-05,5,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/GradDiff/Llama-3.2-1B-Instruct/forget10,0.030909054519142956,0.03250892997513522,1.1838337539692347e-06,0.533004450587905,3.966942318975938e-200,1.4850157158576897e-05,0.0014500000000000003,0.0016749999999999988,0.0018687499999999987,0.003325,61.701524559259546,0.5157432476803661,0.4043482711459736,0.4223673826724582,0.5716185716354173,0.4797604596928801,0.6228038231687574,0.43152830888643096,0.6156666666666666,0.7440170940170941,0.02845885397364862,0.05785146456404391,0.04327102585180428,0.12001292406581342,0.0690682521373019,0.02565890511979357,0.01533599641181854,0.00439444992505014,215.639,11951.4,277.63,15931.4
tofu,weight-baseline,IdkDPO,Llama-3.2-1B-Instruct,forget10,True,0.0,0.0,0.6037221286071325,0.5370812627007113,0.0,0.0,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkDPO/Llama-3.2-1B-Instruct/forget10,0.6551644095033408,0.0984979410535882,0.08072087778011337,0.8961869689822197,0.0004368337391825136,0.6542090951760398,0.687040625,0.684259375,0.7341312500000001,0.5597875,-48.85859771231866,0.501412757858634,0.41455347209132065,0.3603660327127986,0.4184232887527955,0.41713485741712875,0.558925778706202,0.058411241220222114,0.005333333333333333,0.0,0.004386454355515487,0.1183815791271627,0.06435261361358656,0.12102175855077803,0.06843432352994569,0.06903219487809109,0.030904121521331016,0.05707221923558972,130.553,11951.4,1477.927,18404.1
tofu,weight-baseline,IdkNLL,Llama-3.2-1B-Instruct,forget10,True,0.21918554787449196,0.20446978198850663,0.49058380587342004,0.10449208236736113,0.48110623773616973,0.3264129562880392,5e-05,5,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkNLL/Llama-3.2-1B-Instruct/forget10,0.7590427128970623,0.1415376161609843,0.09453740038909018,0.9145097059756517,9.906736183347326e-11,0.5766492381694993,0.9454375000000002,0.94831875,0.9427500000000001,0.8844624999999999,-91.62904171340867,0.5971643298491836,0.4597597004085276,0.36990502846708934,0.48186741850218406,0.3799831659738324,0.5073074359450294,0.4323079027652198,0.09733333333333334,0.5700854700854701,0.02425199438197371,0.021959726803324885,0.012889638127691998,0.10343159943586215,0.052397033610993266,0.011395775754378216,0.005877310890322273,0.05332108401920413,141.142,11951.4,276.068,15931.3
tofu,weight-baseline,NPO,Llama-3.2-1B-Instruct,forget10,True,0.610739623042664,0.5671420912510309,0.6694154286225265,0.5088299129062627,0.6882582622065274,0.5462851742013078,2e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/NPO/Llama-3.2-1B-Instruct/forget10,0.5675160609185695,0.061951919692351816,0.036214325625624044,0.9299382766475901,0.813414043347709,0.6412230994510599,0.18975625000000002,0.18379375,0.21678124999999998,0.20125625000000003,32.20323540204439,0.6574120242521166,0.488543800402892,0.3989472650874998,0.5133820303452292,0.4310285541402515,0.5730109852672539,0.5035780346196671,0.8095,0.8575498575498577,0.28385079994253704,0.043528306208027064,0.019806409974185393,0.11505018742755055,0.05352166208200651,0.017821171096899586,0.007594149771504962,0.02923737047017494,154.448,11951.4,893.243,18404.1
tofu,weight-baseline,PDU,Llama-3.2-1B-Instruct,forget10,True,0.07294812335115047,0.07600096506283653,0.9591839298542958,0.02726185549565756,0.294007514068512,0.571643815366001,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/PDU/Llama-3.2-1B-Instruct/forget10,0.02766494405688718,0.03250892997513522,8.955389427740102e-05,0.1978941621154081,6.241285733895239e-56,0.9024710793870497,0.004787499999999968,0.012678124999999964,0.022812499999999965,0.021015625000000003,59.91931727482023,0.7645342233031989,0.4866744735835677,0.3948975786682671,0.4904905592964106,0.469837697512873,0.6326031935366865,0.6423777219813936,0.7553333333333333,0.8193732193732194,0.02662589118753671,0.03922968726605177,0.033989873763158145,0.11297274452634155,0.053791832432688355,0.0186128019704726,0.01257653269725069,0.0017431778929708347,186.204,11951.4,556.043,15931.4
tofu,weight-baseline,RMU,Llama-3.2-1B-Instruct,forget10,True,0.15855475627185814,0.2669992678927926,0.9062655020895357,0.12005379514123254,0.10539762706504795,0.5546443271580805,5e-05,5,EMBED_DIFF,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/RMU/Llama-3.2-1B-Instruct/forget10,0.028108894599135965,0.03250892997513522,0.00026902287671873635,0.05823161514614185,5.137999089404319e-16,0.7402333349937743,0.036234374999999985,0.036309374999999984,0.5210125,0.028081249999999995,56.0916968587651,0.7614163007057596,0.4870747844015309,0.3997027518249421,0.5018488534207985,0.42734110096981753,0.5779391973978033,0.5852588525040725,0.7436666666666666,0.8051282051282052,0.0474749645721021,0.05084353012382053,0.03620610363891773,0.10934327394842967,0.051340417448620196,0.021663607435136022,0.015329062898881328,0.0017932629695327053,189.886,11951.4,183.218,18404.1
tofu,weight-baseline,SatImp,Llama-3.2-1B-Instruct,forget10,True,0.6246020027404923,0.5912532289931387,0.7168685477807623,0.5038961289959191,0.7024609397559741,0.5901528772050781,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SatImp/Llama-3.2-1B-Instruct/forget10,0.46091940758284183,0.0463425487669929,0.06337494609073474,0.8675606222099305,2.5720789009736948e-05,0.6216757043132447,0.6199125,0.734121875,0.7934687500000001,0.5314375,-56.93496789991133,0.8460273616015911,0.5022224625537122,0.40492871713086664,0.51765979741934,0.4422296790758241,0.628078467872237,0.7533200118588613,0.757,0.8518518518518519,0.3121986852576812,0.013599170612942545,0.0061891888022411615,0.09496093312860467,0.04238773016866901,0.005612988962502641,0.0022293564972312913,0.04131380247088964,161.202,11951.4,553.773,18404.1
tofu,weight-baseline,SimNPO,Llama-3.2-1B-Instruct,forget10,True,0.6519808033531006,0.5924560560687643,0.6633725262987135,0.6530132232367919,0.639978991762176,0.4938623974050595,5e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SimNPO/Llama-3.2-1B-Instruct/forget10,0.5864407189190388,0.05589723328818235,0.05180335763492622,0.908886768410448,0.24405687970418488,0.6675918720446257,0.26874375,0.254128125,0.26311875,0.22658437499999998,20.810977705118585,0.6134430154040456,0.4575179002466093,0.3687688059245897,0.45408376186150706,0.39414608648572713,0.5455746868158061,0.5470553271921762,0.5253333333333333,0.7182336182336182,0.3458721578878859,0.021319690928648924,0.009756251956040086,0.10900162717327476,0.05376677941977323,0.01106261691796438,0.004346168115811025,0.04265239870304503,152.066,11951.4,719.804,15931.4
tofu,weight-baseline,UNDIAL,Llama-3.2-1B-Instruct,forget10,True,0.6520811665113204,0.5978773403567542,0.7801276888220784,0.5776038139070311,0.6299124041761616,0.49884774048607244,0.0001,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/UNDIAL/Llama-3.2-1B-Instruct/forget10,0.2631738976947963,0.0350797453257089,0.09354883899446577,0.8543905344011727,2.196072998681761e-11,0.6132580409277979,0.32377187500000004,0.748103125,0.73130625,0.23160625,-59.19955051581064,0.6048093292303384,0.45176717255753074,0.36596573561820533,0.4540976854502135,0.41425787458650243,0.5615844780732214,0.5685356307253095,0.5228333333333333,0.7279202279202278,0.290877295436087,0.018987642240626882,0.014446532131760484,0.11428955026436598,0.057827934559791745,0.009896960714916836,0.006166164385228618,0.05964542030342272,157.881,11951.4,612.403,18404.1
tofu,weight-baseline,WGA,Llama-3.2-1B-Instruct,forget10,True,0.015356310845215906,0.015680932417283626,0.9265835186868915,0.005303667446632709,0.17447705090896695,0.5927171185332649,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-1B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/WGA/Llama-3.2-1B-Instruct/forget10,0.01427575193811208,0.03250892997513522,0.00015907370471161643,0.10229467308898166,6.159412995752159e-18,0.788213843617885,0.00417187499999998,0.007728124999999976,0.6903374999999999,0.0005062499999999969,60.72108277852709,0.8377711958438158,0.4979336473781122,0.41936899770800323,0.5371762083964207,0.44745603842969633,0.6167066996705155,0.7359836408694488,0.7845,0.8022792022792024,0.022953236337792754,0.014577873566886411,0.006914779967424735,0.09040880936314352,0.04041341334109939,0.00555999874165309,0.0024173205425991047,0.002344772003710802,185.661,11951.4,558.171,18404.1
tofu,weight-baseline,GradDiff,Llama-3.2-3B-Instruct,forget01,True,0.0,0.0,0.16379598781139215,0.0,0.7483410129675937,0.6517948275088522,2e-05,5,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/GradDiff/Llama-3.2-3B-Instruct/forget01,0.9480249300599098,0.5381173057655719,0.06006215750239789,0.8784619439393282,0.02860307028023343,0.5123798104107362,0.99625,0.996875,0.961875,1.0,-99.29378528829518,0.9361708164215088,0.5462175833624429,0.4769312651211707,0.6288412585748564,0.471067467536509,0.6318384552775,0.8723376891868608,0.8213333333333332,0.8675213675213675,0.7290873033640806,0.012958190464523796,0.00334581471996648,0.05590616401634179,0.021471077757094045,0.003456606684783191,0.0010248598754740768,0.030308110822516034,125.962,13060.0,52.203,31785.1
tofu,weight-baseline,IdkDPO,Llama-3.2-3B-Instruct,forget01,True,0.0,0.0,0.1480335481591681,0.0,0.7604108886000293,0.6564681404157635,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkDPO/Llama-3.2-3B-Instruct/forget01,0.9533333018422127,0.6091123927825414,0.1545929241925478,0.9034616852179169,0.01430154804770646,0.5401893293375631,0.9987499999999999,0.999375,0.994375,1.0,-99.85875703957994,0.8811851742863656,0.5065819297936769,0.47664635990904686,0.6094174532747625,0.5220475773833706,0.6835465524957514,0.8227567304018168,0.883,0.8806267806267806,0.6441560904124043,0.09955497027607635,0.054079078735995635,0.13388477523112668,0.0598444880653733,0.030426236585869147,0.015064848478297085,0.08100665162084623,126.515,13060.0,156.924,38211.2
tofu,weight-baseline,IdkNLL,Llama-3.2-3B-Instruct,forget01,True,0.09758988445302295,0.09668346725266018,0.33720117216733625,0.03784289141825111,0.7405980399583344,0.6103295625220673,5e-05,5,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkNLL/Llama-3.2-3B-Instruct/forget01,0.8680715188384056,0.29349795975309484,0.16088220495730637,0.9415653377771378,0.16497269950224194,0.5968942365677996,0.9771875000000001,0.986875,0.975,0.98875,-97.03389828315618,0.7019347479939461,0.45378872962085864,0.5318161980822068,0.68205879509111,0.5471274699225804,0.7052758850102013,0.4516136263136447,0.867,0.8635327635327635,0.0605297626797916,0.353096411023289,0.20511464669536322,0.15310933079570532,0.07864592940191505,0.10674910861377913,0.059841862886990206,0.09675986249931157,117.271,13060.0,44.148,31785.1
tofu,weight-baseline,NPO,Llama-3.2-3B-Instruct,forget01,True,0.6444797027030148,0.6129199741377842,0.6269899967617633,0.5826871154254063,0.7441533447199592,0.6315147041247243,2e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/NPO/Llama-3.2-3B-Instruct/forget01,0.6290182076394558,0.07647764035522706,0.0746958062518388,0.9056956224143505,0.9188052214121167,0.6576349114975597,0.35625000000000007,0.316875,0.318125,0.36,54.37853106115739,0.7116165731474757,0.5245768685628875,0.47749122421223994,0.6237256403547772,0.5394791731301274,0.7252906114396597,0.5642576481471933,0.9213333333333332,0.8678062678062678,0.32864129422402616,0.03151615892827977,0.015132359087733948,0.1266428510984406,0.054826707584585854,0.009667237506637321,0.0041668157731092744,0.057231036601588126,130.641,13060.0,110.699,38211.2
tofu,weight-baseline,PDU,Llama-3.2-3B-Instruct,forget01,True,0.14955549101487456,0.15074267466125105,0.7266751707486834,0.058730692201559805,0.6037039755927531,0.6673511340209629,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/PDU/Llama-3.2-3B-Instruct/forget01,0.4893620744347572,0.05649994610130939,0.020642159169074147,0.5511401830706746,0.7659314523482239,0.6824879266319813,0.19968750000000002,0.395625,0.99375,0.26187499999999997,36.581920895687695,0.6342101352661849,0.5376064030446099,0.5812599741308635,0.7224465630949155,0.629010409632057,0.8088520635060644,0.5881046832668982,0.8036666666666668,0.8518518518518517,0.23358729829958041,0.11873260620399378,0.06361256437174653,0.09371179828885942,0.03799221665026562,0.02340116830899206,0.013333381951941092,0.014473343500867486,136.274,13060.0,77.717,31785.1
tofu,weight-baseline,RMU,Llama-3.2-3B-Instruct,forget01,True,0.7169678061513717,0.6836865021995627,0.6168536450741459,0.8226513341776005,0.7420729530701852,0.6446355340886031,5e-05,5,EMBED_DIFF,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/RMU/Llama-3.2-3B-Instruct/forget01,0.648397047072649,0.05119249569120834,0.044243256340269,0.8742109689861536,0.7659314523482239,0.6492843534846182,0.6640624999999999,0.683125,0.6256250000000001,0.6234375000000001,-28.389830502058793,0.8020244923233986,0.5167671856432962,0.5144477359288614,0.6673827530518271,0.5284365436715669,0.6942918828585556,0.6230796769571275,0.812,0.856125356125356,0.34511009549919436,0.028487815988628425,0.011616047949607888,0.0771066296112258,0.03236063273904032,0.0056989367870513286,0.0027250304415418285,0.03462699588795658,127.489,13060.0,40.748,38211.2
tofu,weight-baseline,SatImp,Llama-3.2-3B-Instruct,forget01,True,0.11013244725985931,0.10936289998287242,0.3120965093113644,0.04404820721121552,0.7499670268748327,0.6557078191848161,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SatImp/Llama-3.2-3B-Instruct/forget01,0.8807478800415993,0.29236725371233085,0.06643765945918859,0.875875785574317,0.02860307028023343,0.513709618819003,0.978125,0.980625,0.8787499999999999,0.990625,-95.6214689049443,0.9404796819388866,0.5455227462512378,0.4762691672525121,0.6249608140848043,0.480023505142156,0.6416434582958276,0.8918232436000677,0.8163333333333332,0.8760683760683761,0.5493761616195487,0.014021812101855175,0.003909482586191888,0.062127314095268955,0.024013505944713937,0.0036908618487571233,0.0011822685158434933,0.03452879005344585,127.542,13060.0,112.174,38211.2
tofu,weight-baseline,SimNPO,Llama-3.2-3B-Instruct,forget01,True,0.5376036420799075,0.5076383363332158,0.48557968839787324,0.479742575088577,0.6961490927103963,0.5662919109762911,5e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SimNPO/Llama-3.2-3B-Instruct/forget01,0.759580335021019,0.1462241025147452,0.06119258776307106,0.903281919658184,0.16497269950224194,0.5429664039222704,0.8378125000000001,0.8331249999999999,0.6225,0.781875,-62.2881355791439,0.6362590375170112,0.48959562559400605,0.46186303020858743,0.608690434140103,0.40540906339692534,0.5444283453544657,0.508205307541355,0.9123333333333333,0.9062678062678062,0.40771390676380365,0.014913142103278005,0.0030518737027174455,0.06690175628638827,0.030481192081456027,0.00456928298765078,0.0010050949705625613,0.037063806077349,136.152,13060.0,93.103,31785.1
tofu,weight-baseline,UNDIAL,Llama-3.2-3B-Instruct,forget01,True,0.28548214777081493,0.27520483094201975,0.775105269989192,0.12916151614748972,0.6774395526815452,0.5351657726115948,0.0001,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/UNDIAL/Llama-3.2-3B-Instruct/forget01,0.40651445686817167,0.04127515301545291,0.07416066778823734,0.9227535009384156,0.2656871402817289,0.7393850975794839,0.07593749999999999,0.08375000000000002,0.17625,0.043125000000000004,107.06214686846054,0.41854520436376336,0.394798479888556,0.505837713825098,0.6576368332211492,0.5234832321892932,0.6788485920963139,0.3702406759082902,0.8413333333333333,0.8891737891737892,0.23395936509148346,0.20542481767013668,0.11706338805528596,0.13445253865793347,0.07868375001719688,0.06761866794123003,0.03588956613728758,0.06806893666740507,187.599,13060.0,96.319,38211.2
tofu,weight-baseline,WGA,Llama-3.2-3B-Instruct,forget01,True,0.3282049220210446,0.3221399571797953,0.41839618650758126,0.1846396730936165,0.749289598390433,0.6637069145162405,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/WGA/Llama-3.2-3B-Instruct/forget01,0.8136217355728149,0.18813354840146662,0.07621449464932084,0.8602107662474736,0.02860307028023343,0.5317304786085029,0.93125,0.9325,0.769375,0.94,-84.74576269271282,0.9351456572115421,0.546321638602432,0.4825032800179469,0.6301176889654142,0.49492433937303404,0.6617936421450374,0.895876559795992,0.8263333333333333,0.874928774928775,0.4799796332727744,0.0167931262197817,0.005055032585230822,0.07405120861018076,0.02888223173708866,0.0044077748929008944,0.00150230584282389,0.04225686461257282,127.184,13060.0,90.13,38211.2
tofu,weight-baseline,GradDiff,Llama-3.2-3B-Instruct,forget05,True,0.5737610064353135,0.5504068785347759,0.6091644740019034,0.45675589877036427,0.7154550408423795,0.6174488790909202,2e-05,5,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/GradDiff/Llama-3.2-3B-Instruct/forget05,0.6121725180745125,0.09567689839870788,0.01248837097015894,0.850443943599239,0.0878382826713132,0.5349140322168273,0.20308749999999998,0.18977499999999997,0.14707499999999998,0.164175,26.666927221657623,0.6912202141433954,0.5481752378808922,0.48067725469907197,0.6195770498320776,0.5329373953898444,0.7013449451133531,0.5496683679221626,0.7503333333333333,0.8646723646723646,0.30059471089786516,0.044068644802900965,0.018327933527517517,0.05252439395946567,0.019783967541403907,0.011002666937577793,0.003907043515960378,0.007484939038438598,188.789,14267.1,306.805,31785.1
tofu,weight-baseline,IdkDPO,Llama-3.2-3B-Instruct,forget05,True,0.0,0.0,0.5726037680104158,0.45648037533811925,0.0,0.0,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkDPO/Llama-3.2-3B-Instruct/forget05,0.689484496563673,0.11573568730095275,0.107322170259431,0.9709346038103104,0.016258459276759563,0.6604698279870062,0.690875,0.7048249999999999,0.8212999999999999,0.5711374999999999,-53.85366996734875,0.4841095409542322,0.4076707540891519,0.4754103577424507,0.6090681503486685,0.4975437451099948,0.6514611994616621,0.01477546036079742,0.005333333333333333,0.0,0.016979548826581946,0.26851828433573244,0.15713108940702727,0.1375471163028851,0.07897903290216345,0.10079817209004734,0.05608580989744568,0.07306034380104393,139.159,14267.1,1258.943,38211.3
