target,method,split,row_kind,rank,tied_at_rank,alpha,aggregate,memorization,privacy_score,utility,model_utility,forget_quality,forget_Q_A_gibberish,privleak,R8,beats_q_on_aggregate,q_rank_among_6,q_collapsed,degenerate_priv0,alpha_at_grid_edge,baseline_lr,baseline_epochs,baseline_retain_loss_type
Llama-3.2-1B-Instruct,UNDIAL,forget10,sud,2,False,0.9,0.504995277269218,0.7365402199581191,0.38565139183011793,0.5025289512001567,0.47086034824182776,1.0229984068189572e-13,0.5387645817681914,-77.02314185547598,2.75,False,1.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-1B-Instruct,UNDIAL,forget10,sud,3,False,0.8,0.35702795144028804,0.6793875672412355,0.19560620096559822,0.5499106640229926,0.4779449678147633,5.137999089404319e-16,0.6473902807338163,-88.0514668521712,3.0,False,1.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-1B-Instruct,UNDIAL,forget10,baseline_q,,,,0.6520811665113204,0.7801276888220784,0.5776038139070311,0.6299124041761616,0.4988477404860724,2.196072998681761e-11,0.8543905344011727,-59.19955051581064,,,1.0,False,False,,0.0001,10.0,NLL
Llama-3.2-1B-Instruct,UNDIAL,forget10,reference_p,,,,,0.08891733737441981,0.004170449055244705,,0.5991534707368931,3.9054713571083378e-22,,-99.45739100654656,,,,,,,,,
Llama-3.2-3B-Instruct,GradDiff,forget01,sud,1,False,0.8,0.0,0.13049770217021028,0.0,0.7479391438957917,0.6413575033948878,0.054141077480362725,0.8970045495778323,-99.85875703957994,2.38,False,1.0,True,True,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget01,sud,2,False,0.9,0.0,0.15350011178910478,0.0,0.7441088053785403,0.6394977957894148,0.02860307028023343,0.8896386172622442,-99.71751410175872,2.81,False,1.0,True,True,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget01,sud,3,False,0.95,0.0,0.15769471915576871,0.0,0.7235864931117465,0.6428095323994147,0.02860307028023343,0.8275824546813965,-99.43502822611639,3.06,False,1.0,True,True,True,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget01,baseline_q,,,,0.0,0.1637959878113921,0.0,0.7483410129675937,0.6517948275088522,0.0286030702802334,0.8784619439393282,-99.29378528829518,,,1.0,True,True,,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget01,reference_p,,,,,0.012238578981596825,0.0,,0.6660798328001152,0.01430154804770646,,-99.99999997740113,,,,,,,,,
Llama-3.2-3B-Instruct,IdkDPO,forget01,sud,1,False,0.5,0.0,0.03446417489227936,0.0,0.7537056243678335,0.641581105978357,0.01430154804770646,0.9133199952542782,-99.99999997740113,2.5,False,1.0,True,True,False,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget01,sud,2,False,0.9,0.0,0.1209916744031244,0.0,0.7321744316292629,0.6214245344427561,0.01430154804770646,0.8909609409049153,-99.99999997740113,2.75,False,1.0,True,True,False,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget01,sud,3,False,0.95,0.0,0.13793497905975216,0.0,0.7176856510406603,0.6194507428379009,0.01430154804770646,0.8529497381299734,-99.85875703957994,2.94,False,1.0,True,True,True,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget01,baseline_q,,,,0.0,0.1480335481591681,0.0,0.7604108886000293,0.6564681404157635,0.0143015480477064,0.9034616852179168,-99.85875703957994,,,1.0,True,True,,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget01,reference_p,,,,,0.012238578981596825,0.0,,0.6660798328001152,0.01430154804770646,,-99.99999997740113,,,,,,,,,
Llama-3.2-3B-Instruct,IdkNLL,forget01,sud,1,False,0.95,0.03301618401616592,0.2957251960470352,0.01164084254618087,0.6334822863768405,0.5079923081381504,0.16497269950224194,0.8413128592073917,-98.44632766136804,2.12,False,1.0,False,False,True,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget01,sud,2,False,0.7,0.0,0.10261074936173667,0.0,0.7304016124921872,0.6133384937017711,0.02860307028023343,0.9026912223547697,-99.99999997740113,2.94,False,1.0,False,False,False,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget01,sud,3,False,0.8,0.0,0.16536834602307163,0.0,0.6915802491632478,0.5917053812712346,0.054141077480362725,0.8320178270339966,-99.85875703957994,3.19,False,1.0,False,False,False,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget01,baseline_q,,,,0.0975898844530229,0.3372011721673362,0.0378428914182511,0.7405980399583344,0.6103295625220673,0.1649726995022419,0.9415653377771378,-97.03389828315618,,,1.0,False,False,,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget01,reference_p,,,,,0.012238578981596825,0.0,,0.6660798328001152,0.01430154804770646,,-99.99999997740113,,,,,,,,,
Llama-3.2-3B-Instruct,NPO,forget01,sud,1,False,0.9,0.7017412092886806,0.5730425253688004,0.878909173646937,0.7182694975166402,0.6096576667701321,0.5786001416508443,0.873968955501914,2.8248587564237506,2.12,True,1.0,False,False,False,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget01,sud,2,False,0.95,0.6749345546122594,0.5971583684976118,0.7339515486445342,0.7103332196852549,0.6067323273001846,0.7659314523482239,0.8565994840115309,27.966101688595213,2.88,True,1.0,False,False,True,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget01,sud,3,False,0.8,0.6275248952311,0.5261975803181504,0.670526970489476,0.7199964822135966,0.6171107264925859,0.404587405685253,0.8640528513118625,-41.80790959507165,3.0,False,1.0,False,False,False,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget01,baseline_q,,,,0.6444797027030148,0.6269899967617633,0.5826871154254063,0.7441533447199592,0.6315147041247243,0.9188052214121168,0.9056956224143504,54.37853106115739,,,1.0,False,False,,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget01,reference_p,,,,,0.012238578981596825,0.0,,0.6660798328001152,0.01430154804770646,,-99.99999997740113,,,,,,,,,
Llama-3.2-3B-Instruct,RMU,forget01,sud,1,False,0.9,0.5535431108877916,0.5581324911359077,0.4457552073836817,0.7222516212668233,0.6341332993619699,0.7659314523482239,0.8388117954134942,-61.72316382785918,2.25,False,1.0,False,False,False,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget01,sud,2,False,0.95,0.6292180566326849,0.5860993022220276,0.6158721709413605,0.695452171007117,0.627239101800205,0.9188052214121167,0.7803121315548196,-47.740112983561566,2.5,False,1.0,False,False,True,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget01,sud,3,False,0.8,0.3577234195617326,0.5006585504324719,0.2011205865549861,0.7057877057626768,0.6362443899784327,0.5786001416508443,0.7923991831950843,-82.90960450103736,3.25,False,1.0,False,False,False,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget01,baseline_q,,,,0.7169678061513717,0.6168536450741459,0.8226513341776005,0.7420729530701852,0.6446355340886031,0.7659314523482239,0.8742109689861536,-28.389830502058796,,,1.0,False,False,,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget01,reference_p,,,,,0.012238578981596825,0.0,,0.6660798328001152,0.01430154804770646,,-99.99999997740113,,,,,,,,,
Llama-3.2-3B-Instruct,SimNPO,forget01,sud,1,False,0.95,0.4897309004567325,0.46575998731304574,0.39509712663617574,0.6907215590078104,0.5610690550303512,0.09707484379785862,0.8983023285865783,-69.77401128366688,1.88,False,1.0,False,False,True,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget01,sud,2,False,0.9,0.4403122814587686,0.45041954586799043,0.3192930207203458,0.6843341319888225,0.5672641513023836,0.054141077480362725,0.8622906424105168,-75.28248585869322,2.81,False,1.0,False,False,False,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget01,sud,3,False,0.8,0.3440142216076043,0.4300213612822896,0.20135769200894224,0.6998795567427276,0.5783867690469161,0.02860307028023343,0.8859846968203783,-84.18079094142806,2.94,False,1.0,False,False,False,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget01,baseline_q,,,,0.5376036420799075,0.4855796883978732,0.479742575088577,0.6961490927103963,0.5662919109762911,0.1649726995022419,0.903281919658184,-62.2881355791439,,,1.0,False,False,,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget01,reference_p,,,,,0.012238578981596825,0.0,,0.6660798328001152,0.01430154804770646,,-99.99999997740113,,,,,,,,,
Llama-3.2-3B-Instruct,UNDIAL,forget01,sud,1,False,0.8,0.7345843502006522,0.669362271514858,0.9280027109823762,0.6612008323834432,0.5565722458176269,0.9188052214121167,0.8142741350224242,1.2711864403906652,1.62,True,3.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget01,sud,2,False,0.7,0.5647422008632466,0.6011237996118858,0.49342894804669474,0.6165329681973171,0.5825146363939102,0.7659314523482239,0.6547710071856272,-57.90960450668708,2.5,True,3.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget01,sud,3,False,0.9,0.5538779411003604,0.7226624930604655,0.4317894819440074,0.582533125788622,0.5275939662995873,0.5786001416508443,0.6502440214448143,67.65536721634908,3.25,True,3.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget01,baseline_q,,,,0.2854821477708149,0.775105269989192,0.1291615161474897,0.6774395526815452,0.5351657726115948,0.2656871402817289,0.9227535009384156,107.06214686846054,,,3.0,False,False,,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget01,reference_p,,,,,0.012238578981596825,0.0,,0.6660798328001152,0.01430154804770646,,-99.99999997740113,,,,,,,,,
Llama-3.2-3B-Instruct,GradDiff,forget05,sud,1,False,0.7,0.6735181605847663,0.5704721789626139,0.795528713151731,0.6923944934999869,0.6273963646354783,0.000648608042418048,0.772416697787121,-7.832408347091007,2.12,True,3.0,False,False,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget05,sud,2,False,0.8,0.6544891958935146,0.5882946200899853,0.7067396313461882,0.6807581334562101,0.620941219165323,0.03956202584899502,0.753328240592964,8.801688421980492,2.75,True,3.0,False,False,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget05,sud,3,False,0.9,0.6088459516878829,0.6014361507269621,0.5573219688340234,0.6800995774854566,0.616684365218991,0.11228360286766195,0.7580519788409583,19.377784722992605,2.94,True,3.0,False,False,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget05,baseline_q,,,,0.5737610064353135,0.6091644740019034,0.4567558987703642,0.7154550408423795,0.6174488790909202,0.0878382826713132,0.850443943599239,26.666927221657623,,,3.0,False,False,,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget05,reference_p,,,,,0.030753892275617888,0.0,,0.6660798328001152,2.5656301025789152e-14,,-99.99999998436645,,,,,,,,,
Llama-3.2-3B-Instruct,IdkDPO,forget05,sud,1,False,0.95,0.31567220989999917,0.5215005080261081,0.28440280131190887,0.24570956976733688,0.14345283407542467,0.016258459276759563,0.8556085533741862,-71.15219259420742,2.12,True,2.0,True,False,True,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget05,sud,2,True,0.8,0.13270363773330746,0.38629261325246067,0.05452220631260256,0.5963372236278492,0.4559651562896986,0.00018395764501293307,0.8615809562755748,-94.8839208794053,2.75,True,2.0,True,False,False,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget05,sud,2,True,0.9,0.2883224449672195,0.48050435082372495,0.17042488849320195,0.40713578353459623,0.2684194755118435,0.0030098470801667434,0.8425636443123221,-82.9789728628189,2.75,True,2.0,True,False,False,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget05,baseline_q,,,,0.0,0.5726037680104158,0.4564803753381192,0.0,0.0,0.0162584592767595,0.9709346038103104,-53.85366996734875,,,2.0,True,False,,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget05,reference_p,,,,,0.030753892275617888,0.0,,0.6660798328001152,2.5656301025789152e-14,,-99.99999998436645,,,,,,,,,
Llama-3.2-3B-Instruct,IdkNLL,forget05,sud,1,False,0.95,0.199144970488749,0.41634325574825226,0.09088725185672787,0.6024477127086431,0.44356404323407367,4.7487878961137165e-05,0.9386812998633832,-92.23012583565541,2.0,False,1.0,False,False,True,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget05,sud,2,False,0.9,0.13496288725253325,0.3800424542411311,0.055354527280872576,0.6528786023555657,0.5058067120513151,6.734842895808746e-06,0.9205417461786419,-95.477995764015,2.5,False,1.0,False,False,False,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget05,sud,3,False,0.8,0.04731516739205325,0.30904413922891893,0.01703820121712602,0.6769608895040878,0.549894914227452,8.056669472003223e-07,0.8803970494377427,-98.8079418277483,3.0,False,1.0,False,False,False,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget05,baseline_q,,,,0.2781931749103106,0.4575610620768467,0.1433506190811251,0.616344247051204,0.4533242355722736,0.0001839576450129,0.9624516677856444,-87.69835064680709,,,1.0,False,False,,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget05,reference_p,,,,,0.030753892275617888,0.0,,0.6660798328001152,2.5656301025789152e-14,,-99.99999998436645,,,,,,,,,
Llama-3.2-3B-Instruct,NPO,forget05,sud,1,False,0.8,0.6868044263471955,0.5792208290921889,0.8696100959360813,0.6703950401005018,0.5684489511621653,0.2704743832803917,0.816898219215218,-11.80723833161773,2.25,True,4.0,False,False,False,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget05,sud,2,False,0.9,0.6619173713622607,0.6424208907436462,0.6966366302835504,0.6492632615964569,0.5445816880602219,0.46628639073563594,0.8037662899412681,18.338153674925632,2.75,True,4.0,False,False,False,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget05,sud,3,False,0.7,0.5786169310872536,0.51481461119598,0.5593411599861606,0.687515360589029,0.5811982683096786,0.016258459276759563,0.8414373051188886,-50.2188696865131,3.0,True,4.0,False,False,False,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget05,baseline_q,,,,0.4936033591932092,0.7027057104897709,0.3150374816314412,0.6754665930618001,0.5444284110875289,0.0162584592767595,0.8895788485184312,40.25248181970568,,,4.0,False,False,,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget05,reference_p,,,,,0.030753892275617888,0.0,,0.6660798328001152,2.5656301025789152e-14,,-99.99999998436645,,,,,,,,,
Llama-3.2-3B-Instruct,RMU,forget05,sud,1,False,0.9,0.33538292979265555,0.8119609523904606,0.21563784153208004,0.3250967062435267,0.6453002730600441,0.016258459276759563,0.21728033037827119,36.08614085264031,2.06,True,1.0,False,False,False,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget05,sud,2,False,0.95,0.31944193819434047,0.8405267875002252,0.19032500865604698,0.339273135936057,0.6400208824845535,0.0002829222008740643,0.230813278806163,43.53552723465401,2.62,False,1.0,False,False,True,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget05,sud,3,False,0.8,0.23154247137357192,0.7157809784762507,0.11887852434657642,0.317706156638348,0.6440984873266185,0.016258459276759563,0.21085625036997954,-13.655905571225532,3.19,False,1.0,False,False,False,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget05,baseline_q,,,,0.3260251976638308,0.8599103418311884,0.1610961906013829,0.5460424668703577,0.6671991760335277,8.056669472003223e-07,0.4621251528861467,46.68959586544366,,,1.0,False,False,,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget05,reference_p,,,,,0.030753892275617888,0.0,,0.6660798328001152,2.5656301025789152e-14,,-99.99999998436645,,,,,,,,,
Llama-3.2-3B-Instruct,SimNPO,forget05,sud,1,False,0.9,0.6895608154476894,0.6091457772277099,0.8226939328053217,0.6695980754327268,0.5483855727420129,0.6284308022715471,0.8595998901780695,4.056906119900433,2.19,True,2.0,False,False,False,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget05,sud,2,False,0.8,0.6287446904630847,0.5525036196686146,0.6764578975502631,0.6742267413920797,0.5650892241797634,0.1420746514551761,0.8356110096583143,-39.97889470179335,3.0,True,2.0,False,False,False,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget05,sud,3,False,0.95,0.6141374247467312,0.6353489539713619,0.5593667946548576,0.656501306603413,0.5381845917025506,0.6284308022715471,0.8415001650946214,23.76690377178661,3.06,True,2.0,False,False,True,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget05,baseline_q,,,,0.5102952923801192,0.6602027125734924,0.3422293725477889,0.6933630685434606,0.5494007155819476,0.220541217580421,0.9395612283796072,38.30024231403106,,,2.0,False,False,,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget05,reference_p,,,,,0.030753892275617888,0.0,,0.6660798328001152,2.5656301025789152e-14,,-99.99999998436645,,,,,,,,,
Llama-3.2-3B-Instruct,UNDIAL,forget05,sud,1,False,0.95,0.624313043438595,0.7225780604686763,0.7435710230836101,0.4815826735558795,0.539941012783782,1.8266119303942767e-05,0.4346089221467264,-43.89509887533884,2.5,False,1.0,False,False,True,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget05,sud,2,True,0.8,0.48733913011384544,0.630410703527964,0.33534108597217716,0.6298928373934235,0.5714965955545876,4.448673570292354e-08,0.7015812979423208,-75.95169231987,2.75,False,1.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget05,sud,2,True,0.9,0.599529950844232,0.697535773440664,0.5959344729685592,0.5284671853813708,0.5506249856353282,4.6128382074998843e-07,0.5080237107817084,-55.70624559435531,2.75,False,1.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget05,baseline_q,,,,0.725163197797137,0.7440401458497976,0.7741141352594696,0.6661394743162999,0.560597713912354,0.0001839576450129,0.820638129375875,-30.813726251729275,,,1.0,False,False,,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget05,reference_p,,,,,0.030753892275617888,0.0,,0.6660798328001152,2.5656301025789152e-14,,-99.99999998436645,,,,,,,,,
Llama-3.2-3B-Instruct,GradDiff,forget10,sud,1,False,0.5,0.030789680342673542,0.022251530664628802,0.019992686452404658,0.40384063450041713,0.6392089002493796,1.4734357184767768e-198,0.295158092265483,62.31241296480845,1.0,True,6.0,True,False,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget10,sud,2,False,0.7,0.016537769165944703,0.008578431669011139,0.016043537756361692,0.39981984817832955,0.6279649002742403,2.468207657588403e-203,0.29327171164622995,63.735753689652206,2.5,True,6.0,True,False,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget10,sud,3,False,0.8,0.014113915961231769,0.006679520261448026,0.016576521104293022,0.3970560423241832,0.616596771931343,5.6740405921572485e-205,0.2928028865138185,63.995668082884535,3.31,True,6.0,True,False,False,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget10,baseline_q,,,,0.0049548256000851,0.0018376666406686,0.0170251309407366,0.3898156206002762,0.6054454035442179,1.2303404345238931e-206,0.2874427087872754,64.22051466115697,,,6.0,True,False,,2e-05,5.0,NLL
Llama-3.2-3B-Instruct,GradDiff,forget10,reference_p,,,,,0.03279611507160035,0.0020765437926497706,,0.6660798328001152,3.597702439966823e-27,,-99.72564590175224,,,,,,,,,
Llama-3.2-3B-Instruct,IdkDPO,forget10,sud,1,False,0.95,0.40787657289614115,0.5429075953354133,0.3053227966459314,0.44682553363342575,0.3003248850306003,9.12384805543942e-06,0.8723776573414216,-71.10618326916924,2.0,True,2.0,True,False,True,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget10,sud,2,False,0.9,0.33811650534824306,0.5022924060962407,0.1979823913038722,0.5461929448056216,0.40091813631692225,9.9886659393885e-07,0.8565788098645862,-81.68841213648587,2.62,True,2.0,True,False,False,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget10,sud,3,False,0.8,0.18348457005330657,0.4121553513421614,0.08091064222652072,0.6391550944248342,0.5140221462665012,4.360395687512671e-09,0.8448161456570961,-92.94827495758679,3.12,True,2.0,True,False,False,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget10,baseline_q,,,,0.0,0.580905465722725,0.4503859085198025,0.0,0.0,0.0001779525163433,0.9695958225429058,-56.519519355326565,,,2.0,True,False,,1e-05,10.0,NLL
Llama-3.2-3B-Instruct,IdkDPO,forget10,reference_p,,,,,0.03279611507160035,0.0020765437926497706,,0.6660798328001152,3.597702439966823e-27,,-99.72564590175224,,,,,,,,,
Llama-3.2-3B-Instruct,IdkNLL,forget10,sud,1,False,0.95,0.1622188664529489,0.41529666239621366,0.06871850423573356,0.6521052333532792,0.497050428719566,2.6338754853638006e-10,0.9477582839690148,-94.70991695616154,2.0,False,1.0,False,False,True,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget10,sud,2,False,0.9,0.11281886634348194,0.3802264202006156,0.04454198025823247,0.6620084813089212,0.5135199180432886,3.647961791830168e-11,0.9313023021619301,-96.56644833639253,2.5,False,1.0,False,False,False,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget10,sud,3,False,0.8,0.05282713280060425,0.30287916058359043,0.019217341549949883,0.689171053873658,0.5529858296612329,5.805666105234786e-14,0.9143504640413448,-98.4735186264187,3.0,False,1.0,False,False,False,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget10,baseline_q,,,,0.222829022195362,0.4503364838909298,0.1036002446379782,0.6288562204119649,0.4646887169476033,4.360395687512671e-09,0.9723852330446244,-91.89830332143394,,,1.0,False,False,,5e-05,5.0,NLL
Llama-3.2-3B-Instruct,IdkNLL,forget10,reference_p,,,,,0.03279611507160035,0.0020765437926497706,,0.6660798328001152,3.597702439966823e-27,,-99.72564590175224,,,,,,,,,
Llama-3.2-3B-Instruct,NPO,forget10,sud,1,False,0.9,0.6850827060808512,0.6382357819962196,0.7520486676971555,0.6745303109514135,0.5839145658965701,0.415788823500893,0.7984370873443549,16.759321331874077,2.62,True,1.0,False,False,False,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget10,sud,2,True,0.8,0.6827591446061284,0.5856037638946149,0.8255401822055672,0.6779805119210541,0.5920334776308105,0.0029708770428139948,0.7931197634717683,-21.18405445475792,2.75,True,1.0,False,False,False,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget10,sud,2,True,0.95,0.6178472822131806,0.663560668345947,0.5353805526838146,0.6753483380816059,0.5811271785107871,0.8635251702254226,0.8060349614813458,32.11283584638437,2.75,True,1.0,False,False,True,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget10,baseline_q,,,,0.5335732602634512,0.6850351557305202,0.3609316670178787,0.7183474469211225,0.5905550455506449,0.3221850601536472,0.916719866162166,43.96988292812628,,,1.0,False,False,,2e-05,10.0,NLL
Llama-3.2-3B-Instruct,NPO,forget10,reference_p,,,,,0.03279611507160035,0.0020765437926497706,,0.6660798328001152,3.597702439966823e-27,,-99.72564590175224,,,,,,,,,
Llama-3.2-3B-Instruct,RMU,forget10,sud,1,False,0.9,0.1413020848948904,0.8801503550288095,0.07570249429119225,0.14523620847717608,0.6485736742590532,2.196072998681761e-11,0.08177399982792849,58.190913300695655,2.5,True,1.0,False,False,False,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget10,sud,2,False,0.95,0.1267336481886696,0.8996703913465903,0.06095347705028044,0.1624901355545621,0.647430454520034,6.159412995752159e-18,0.09290337121055928,60.957145057239835,2.88,True,1.0,False,False,True,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget10,sud,3,False,0.8,0.10029545937028232,0.8018306542979475,0.04955754535094216,0.11784232769447985,0.6502060348786504,0.010032513978788836,0.06479262060049223,32.53674384487043,3.0,False,1.0,False,False,False,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget10,baseline_q,,,,0.1185903484992895,0.9071933217505987,0.0480968567711732,0.2938162334448581,0.6729391036984657,1.3092627063797803e-28,0.1879361080257513,62.30519312055199,,,1.0,False,False,,5e-05,5.0,EMBED_DIFF
Llama-3.2-3B-Instruct,RMU,forget10,reference_p,,,,,0.03279611507160035,0.0020765437926497706,,0.6660798328001152,3.597702439966823e-27,,-99.72564590175224,,,,,,,,,
Llama-3.2-3B-Instruct,SimNPO,forget10,sud,1,False,0.9,0.7054227390805624,0.6197540220062887,0.8619936470518132,0.6760756917779809,0.5541983407404869,0.8635251702254226,0.8666709124064073,-9.821051001421925,2.12,True,2.0,False,False,False,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget10,sud,2,False,0.95,0.681422322272204,0.6428453550646612,0.7403282578391841,0.6683509783692843,0.542838090415247,0.5812138636684575,0.8693612719420344,14.404620697947784,2.62,True,2.0,False,False,True,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget10,sud,3,False,0.8,0.5896140403344974,0.5622089649866515,0.537288580173374,0.6905223940880774,0.5710145217125067,0.02985302150862578,0.8732945908349938,-54.60368211156042,2.75,False,2.0,False,False,False,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget10,baseline_q,,,,0.5955149789154041,0.6651376305871465,0.477161968542817,0.6951763206563555,0.5621711147014913,0.180960724882952,0.9106223004497588,35.00438347109412,,,2.0,False,False,,5e-05,10.0,NLL
Llama-3.2-3B-Instruct,SimNPO,forget10,reference_p,,,,,0.03279611507160035,0.0020765437926497706,,0.6660798328001152,3.597702439966823e-27,,-99.72564590175224,,,,,,,,,
Llama-3.2-3B-Instruct,UNDIAL,forget10,sud,1,False,0.95,0.5859559729886747,0.7300790444392043,0.5851362905298214,0.48992701942534284,0.5180280345878714,1.7928838057651826e-13,0.46471787406364456,-61.88747355999998,2.5,False,1.0,False,False,True,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget10,sud,2,False,0.9,0.5310388735569691,0.7052776506503226,0.43364737058430586,0.5193721942124608,0.5348014859645638,1.730834713171486e-15,0.5048082231716399,-72.55221493310468,2.75,False,1.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget10,sud,3,False,0.8,0.3678398759982086,0.6413545694344672,0.20467341827534802,0.5845593144484132,0.5494199621802743,6.916893189690245e-21,0.6245006135682343,-87.23015830647536,3.0,False,1.0,False,False,False,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget10,baseline_q,,,,0.7026603467378265,0.75168685195261,0.6878564305238439,0.673239659604433,0.5525010055815016,1.3150137716657252e-11,0.8615053804160562,-49.34247846125028,,,1.0,False,False,,0.0001,10.0,NLL
Llama-3.2-3B-Instruct,UNDIAL,forget10,reference_p,,,,,0.03279611507160035,0.0020765437926497706,,0.6660798328001152,3.597702439966823e-27,,-99.72564590175224,,,,,,,,,
