combo,target,draft,split,alpha,k,seed,complete,aggregate,aggregate_mu,memorization,privacy_score,utility,model_utility,forget_quality,exact_memorization,extraction_strength,forget_Q_A_PARA_Prob,forget_Q_A_gibberish,forget_truth_ratio,mia_loss,mia_min_k,mia_min_k_plus_plus,mia_zlib,privleak,retain_Q_A_Prob,retain_Truth_Ratio,ra_Q_A_Prob_normalised,ra_Truth_Ratio,wf_Q_A_Prob_normalised,wf_Truth_Ratio,retain_Q_A_ROUGE,ra_Q_A_ROUGE,wf_Q_A_ROUGE,forget_Q_A_ROUGE,ra_Q_A_Prob,wf_Q_A_Prob,retain_Q_A_PARA_Prob,retain_Q_A_PERT_Prob,ra_Q_A_PERT_Prob,wf_Q_A_PERT_Prob,forget_Q_A_PERT_Prob,eval_seconds,eval_vram_mb,_path
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_NPO,forget10,0.5,1,0,True,0.1928711057379115,0.189079543683782,0.4268853795017618,0.08535674412701554,0.6682953807486282,0.55301990359528,9.906736183347326e-11,0.8109950092434883,0.17306454958565062,0.0990606457204558,0.8442840724182316,0.5681513684528454,0.9574562500000001,0.95814375,0.94926875,0.9067937499999998,-93.22042475864501,0.8210817491263152,0.4984408175153536,0.4103856020401869,0.5220956412156817,0.42965927931159487,0.5963321560083819,0.5003794939550587,0.7266666666666666,0.758119658119658,0.3609379192194635,0.027430413162801415,0.010131529499013152,0.11013004111940973,0.0503416395358629,0.011072761902863326,0.003726500113563205,0.05476584987489332,1273.367,32402.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_NPO/forget10/a0.5_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_NPO,forget10,0.7,1,0,True,0.5416837269732188,0.5093414076461332,0.5481972813655906,0.45294766587998997,0.6638494170140156,0.5382022432788043,0.00017795251634334,0.7112622094899416,0.10477332141713892,0.07128514706739225,0.8660304328135681,0.6099416574817513,0.76139375,0.7486499999999999,0.72329375,0.6399250000000001,-59.28812940668734,0.7739188693463802,0.49329702911321166,0.4074638772853936,0.518213566041048,0.42981156441335994,0.5857693263349569,0.46389017604342686,0.6465000000000001,0.7794871794871794,0.3041286087226899,0.03357547753344989,0.013262309329025095,0.115127436905168,0.053153542506836855,0.013565767201374306,0.004921300835612482,0.04581590216732002,1267.048,32402.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_NPO/forget10/a0.7_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_NPO,forget10,0.8,1,0,True,0.6622117973506878,0.6154252233327402,0.5931335002621927,0.7686262806874818,0.647966700051038,0.5297466362719577,0.01260422744087484,0.6653239829093218,0.08606264374153222,0.05777382826199755,0.834109393444378,0.6248450329185512,0.5618062500000001,0.5462875,0.5418375,0.47045,-26.51090279176192,0.7419104986637831,0.49123531264635695,0.40520201562018365,0.5170181681134889,0.43013148924206646,0.5801322592439598,0.43694367220508057,0.6528333333333333,0.7492877492877493,0.3003335730403647,0.03695669727778295,0.015186254324204968,0.11630331860855221,0.05388411615668156,0.014951449417906892,0.005679056241653803,0.04007025737088407,1309.349,32402.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_NPO/forget10/a0.8_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_NPO,forget10,0.9,1,0,True,0.7033816968054073,0.6492788896846642,0.6338413128034042,0.8789225713751996,0.6452982772383494,0.5249145411544172,0.13142600454226117,0.6163300625979901,0.07245103999232057,0.046130644317599945,0.8373316564736888,0.6337741932593433,0.35388125,0.3410375,0.36098125,0.3166625,6.734020366992531,0.7033037595450878,0.4896987592982658,0.4023441261196023,0.5157840931311918,0.43043802341428994,0.5763852065748326,0.41684151293033284,0.6895,0.7407407407407407,0.27440211496804096,0.04036747612612089,0.017367796680858184,0.11634481000481173,0.05403733460417243,0.016392220083350065,0.006567361872782698,0.034518091878169795,1283.633,32402.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_NPO/forget10/a0.9_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_NPO,forget10,0.95,1,0,True,0.6559357704881835,0.6066029734084704,0.6523942771974033,0.6797569649198267,0.63706882585937,0.5150272727446134,0.5234101030810641,0.5918023743480444,0.06685307029586365,0.04096935353911249,0.8349102869234047,0.6381190423812353,0.26379375,0.25376875,0.28224375,0.25400625,20.869186690551857,0.6813115458190441,0.48904618803975536,0.4007573350182341,0.5146884360927426,0.43053160805434926,0.574262507703223,0.41544244329813396,0.6075,0.7108262108262108,0.27292059069276703,0.042013397117552816,0.01855340925641598,0.11587191499071196,0.05386529309184152,0.017112933695389073,0.007065000385061657,0.031839594969758765,1320.521,32402.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_NPO/forget10/a0.95_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget01,0.5,1,0,True,0.0,0.0,0.11737164823564178,0.0,0.6185494699721279,0.5519131668100252,0.006760732303569208,0.9651584476232529,0.5494191602937349,0.12602778850123286,0.7034862413071096,0.49631241785667835,0.999375,0.999375,1.0,1.0,-99.88193622670471,0.8318483508378267,0.5122870055545612,0.4269789071419995,0.532028862529142,0.4614665816436153,0.650059343685756,0.49525736505984197,0.5503333333333333,0.7196581196581197,0.37507210518264267,0.030912672889244278,0.012578814980055244,0.11030730820028112,0.049337084632250366,0.012373745374704108,0.004452247923270124,0.05763572699623183,862.596,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget01/a0.5_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget01,0.7,1,0,True,0.01417292932511886,0.014194189943376704,0.27358528978398555,0.0048573079823949,0.4671562928224541,0.548377346540685,0.006760732303569208,0.9012407168745995,0.30588214463388863,0.10335834980942309,0.40689100889139806,0.5157062364007144,0.9562499999999999,0.9768749999999999,0.999375,0.97375,-95.63164106812152,0.7895320324599743,0.510131176151836,0.43174576264796355,0.5343992241855319,0.4754135449266756,0.6639325352835383,0.4265506312344592,0.5619999999999999,0.7908831908831908,0.24714226110841783,0.03952908140083309,0.01815869522521782,0.11567356906482018,0.0520548075894236,0.015803635400649604,0.006319731828004111,0.0503413966903463,974.034,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget01/a0.7_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget01,0.8,1,0,True,0.08215395872882973,0.08396284126793317,0.4280838137128248,0.03175726203973508,0.3714776402630419,0.5248683528657526,0.006760732303569208,0.8068749994039536,0.1709572122818263,0.07714628367684781,0.28746664379141296,0.5330020560841886,0.91125,0.9237500000000001,0.995625,0.846875,-85.59622194368905,0.7570344287902117,0.5087901677752021,0.4342551044151611,0.537804946166021,0.482718323550268,0.6672147039092259,0.38895648114120335,0.4503333333333333,0.7481481481481481,0.23728173592004892,0.044490363652294036,0.02192471831835391,0.11665166447171942,0.05264008919941931,0.017723418044467205,0.007551942403652678,0.039637559738475825,1055.205,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget01/a0.8_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget01,0.9,1,0,True,0.192534482159518,0.21093463727413186,0.5568948622372996,0.09534546018384221,0.3032345681397772,0.5158447346685072,0.006760732303569208,0.6890740439295768,0.10034924574322113,0.051178474863991144,0.21473114545224234,0.5552461336356458,0.695625,0.7618750000000001,0.9868750000000001,0.645625,-55.017709552771166,0.7139017305523158,0.5070222606369584,0.4368929149368183,0.5422281284044729,0.48992485267791347,0.6699613989555346,0.3613050674157984,0.4403333333333333,0.7307692307692307,0.1593941252820401,0.0498612782091368,0.026522337956156015,0.11592947780853137,0.05245971017911666,0.01974455225995674,0.00903276396822705,0.028230730607174338,1148.038,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget01/a0.9_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget01,0.95,1,0,True,0.2768275927634107,0.3030212118120767,0.6019811904245677,0.16046693801995177,0.3396652349049889,0.4981810815632202,0.006760732303569208,0.6350478738546371,0.09591476940085006,0.0406872900435701,0.2576756290800404,0.5694316226319976,0.543125,0.61,0.9774999999999999,0.543125,-26.328217232334694,0.6875492539256811,0.5058945846556565,0.4382656515715273,0.5451225710418997,0.4934097380200915,0.6713675994276659,0.336067040836881,0.375,0.7353276353276353,0.177702836858877,0.052677440595580265,0.029174444363220534,0.114755101185292,0.05200675890964748,0.020777743772826703,0.009877578969777081,0.023395580478245394,1546.122,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget01/a0.95_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget05,0.5,1,0,True,0.0011202731293198638,0.0011245335133714513,0.11475411287876233,0.00037633676581611187,0.0832670640912667,0.5364677227198185,2.4125498977354686e-08,0.9655385082960128,0.6658720556751677,0.09310633855871857,0.045136424576630814,0.5734894259750931,0.91355,0.961475,0.99995,0.90425,-93.95781052478704,0.8161745607852936,0.4823983823245694,0.40188282412604076,0.5021932948871128,0.43916820855656624,0.604571559284793,0.48525077834307384,0.5953333333333333,0.7535612535612536,0.1040743964058132,0.030969133249891458,0.01364982618110455,0.11535743594868109,0.05603406011182278,0.013790216419123076,0.005183142394704201,0.05074855683278292,2529.903,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget05/a0.5_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget05,0.7,1,0,True,0.017547838438283142,0.019283952423249682,0.24585794102435193,0.00668783120963279,0.05757538555552399,0.5057980890621572,0.000648608042418048,0.9166206654906273,0.416679639629387,0.009282119784038513,0.030525036999024452,0.6441284145804602,0.03222500000000002,0.25710000000000005,0.9990749999999999,0.023450000000000013,16.515056459141295,0.7680008777230978,0.46826913428875444,0.39853867421189165,0.4967634085397755,0.44173450576804035,0.6006858666673855,0.43500996899144967,0.4556666666666666,0.7082621082621082,0.035658687529194204,0.03892308498878265,0.02030990072539408,0.12380282488651574,0.06246741617650787,0.017960326982865805,0.00779732517600109,0.009429502881597726,2418.088,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget05/a0.7_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget05,0.8,1,0,True,0.03232032470160838,0.03920892973527278,0.42687558452721497,0.013876889383331991,0.05430064505602525,0.4743112050476322,0.0002829222008740643,0.8264868971705437,0.1777927494035454,0.0016293967093224638,0.028798812013992574,0.7197932474436953,0.015550000000000015,0.042250000000000024,0.997475,0.006350000000000006,50.21173148522402,0.734058340266347,0.4611887768651705,0.3976354868701671,0.4947906723294057,0.44299253341234984,0.5989814716331993,0.42251366847681154,0.33233333333333337,0.6227920227920228,0.026383455569697043,0.042781809266889466,0.024725645099064206,0.12656317351851612,0.06505649351649662,0.019997508953383657,0.009556643053543082,0.004814869388588705,2527.974,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget05/a0.8_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget05,0.9,1,0,True,0.02593583871104152,0.030785704967821327,0.7622871770424837,0.010653577641929129,0.04879706433812003,0.44037301737810397,5.951062636424447e-11,0.4887040814012289,0.05048896752789583,0.0003725330118322745,0.025829601605219066,0.8077509424442517,0.006875000000000006,0.00990000000000001,0.9964,0.002125000000000001,55.28544541165537,0.6909199148416519,0.4538630423196816,0.397377023698741,0.49215372075708236,0.44421379461256555,0.5941181670403868,0.37988228844155686,0.2553333333333333,0.5698005698005698,0.023479616290423663,0.045824902617605405,0.029893867612629084,0.1276107222214341,0.06682799476454601,0.021644024093548073,0.011651438267821028,0.0034325844231279917,2845.342,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget05/a0.9_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget05,0.95,1,0,True,0.02847560392356464,0.037718253760526815,0.9071518155265246,0.013150195941847543,0.03545282738691519,0.41836792673082074,1.99799391269964e-15,0.15889682572335004,0.032979635171848966,0.00019419587000811588,0.018510720192425653,0.8430339352027901,0.003950000000000004,0.006175000000000005,0.9533,0.0020750000000000005,55.869667494374276,0.6649948517978191,0.44999935428555543,0.39736980643875564,0.4908177751163301,0.4448632375222831,0.5909646876053721,0.38149209816619345,0.20066666666666666,0.5925925925925926,0.02284470131039634,0.046719729018514046,0.032726378495347014,0.12720924002118408,0.06725563554475958,0.022180922529805684,0.01281178209490753,0.0028714266341985425,3013.981,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget05/a0.95_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget10,0.5,1,0,True,0.05478158956614854,0.06724284907672338,0.11022964699782825,0.029664172302126156,0.08347068134318743,0.5459289071560436,5.805666105234786e-14,0.9672931100428105,0.6528804045296996,0.08331092470092699,0.04519004294619663,0.5742022524985366,0.9224375,0.9649562500000002,0.99493125,0.88975,-94.32386465642345,0.8484632067382336,0.5002642471655513,0.40230465643900387,0.5039583222148104,0.44683162733549747,0.6193373619204944,0.5318871885353676,0.5603333333333333,0.7571225071225071,0.08633791565483794,0.02799302086001262,0.013193580572418734,0.10552430063951761,0.0485366924953608,0.01231784865395942,0.004902471983393848,0.04624246104594203,0.023,4943.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget10/a0.5_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget10,0.7,1,0,True,0.04932690562017467,0.06937109632053706,0.1854910525859375,0.02782665543125981,0.05130606374991214,0.5214266724278401,5.974773347845895e-08,0.9414531648159027,0.47875840467777225,0.0054440620468813,0.026980407900118734,0.6409969259309767,0.05911875,0.38194375,0.9959687500000001,0.04671874999999998,0.10831932941494221,0.8262654571980238,0.4942621242993207,0.3983455900125184,0.4959754679379572,0.45473683493784967,0.6225898497655916,0.5005959321833654,0.4731666666666666,0.6313390313390314,0.029430116480120755,0.03375335475429893,0.019374856113575558,0.11050215172581375,0.05162269805757637,0.015386387702152815,0.0072004413586359605,0.006405118463691906,0.024,4943.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget10/a0.7_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget10,0.8,1,0,True,0.034451594037783924,0.04784991576238885,0.32539586769731893,0.017330533329675105,0.03801718937665006,0.5205008025043489,1.3711905167668337e-07,0.8827052763104439,0.2694003800872842,0.0008402963521075435,0.019729097751769585,0.7155088829349711,0.039993749999999974,0.08308125000000001,0.9974625,0.02899374999999998,48.51592394589851,0.8105996654182672,0.4915117386855363,0.39700547317782886,0.4940439097448187,0.4595957016576934,0.6276128760388863,0.4868121640830374,0.4445,0.7108262108262109,0.02863788729698358,0.03643643504066858,0.023497700592142637,0.1122066159453243,0.052780246801017706,0.016834932074076884,0.00872198428211967,0.0031774971346076202,2844.46,32402.1,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget10/a0.8_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget10,0.9,1,0,True,0.056431401885777596,0.11196003765809365,0.6720656633565654,0.04309483644202788,0.03512555092622565,0.47558150267055666,9.456873516117497e-24,0.6262866820394993,0.04110738118970707,0.00021189255773606418,0.01823622190458991,0.8111155948672553,0.018431249999999965,0.045874999999999985,0.9895750000000001,0.02313124999999999,54.54232551605883,0.7905907913297415,0.48897305227173055,0.3960945836533684,0.4915486626365495,0.464788622443088,0.6308004690640304,0.46657382411437537,0.2861666666666666,0.595014245014245,0.023023851932892733,0.03848363258701284,0.028385045209742957,0.1131356135266833,0.0535582423562937,0.017998842292909104,0.010523610365462418,0.0023143871493639377,5745.954,32402.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget10/a0.9_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_PDU,forget10,0.95,1,0,True,0.058535629576936025,0.122603893748447,0.8733702887890673,0.047078754049148776,0.03464422078941165,0.4800653415699939,2.6675028948926804e-40,0.28073449842631815,0.03250892997513522,0.00013333919318029075,0.01797053805028554,0.8651139815392159,0.008981249999999965,0.027999999999999973,0.9626875,0.021799999999999996,57.43758983500029,0.7784478659927845,0.4877667865517861,0.3957584976409772,0.49040422494481106,0.4673917550026095,0.6324028291284763,0.43806536580796357,0.3178333333333333,0.5893162393162392,0.020087753517644122,0.039081689099548386,0.031094879426310732,0.11321507269283757,0.05375894629930917,0.01839008159397053,0.01152275906842003,0.0020284323666460297,5315.273,32402.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_PDU/forget10/a0.95_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget01,0.5,1,0,True,0.06727159647542698,0.06677491997718395,0.3631258289227214,0.02495402766937774,0.5656791321901093,0.47630617564203803,0.09707484379785862,0.856217747926712,0.1919993960433048,0.12604181617498397,0.6963384139642586,0.5957126307237223,0.959375,0.9675,0.99,0.994375,-93.86068475204522,0.6272807143628597,0.4219440263571297,0.40083771957470915,0.4848503265324844,0.4159620975040188,0.5838718845328014,0.37568016525544967,0.45166666666666666,0.7239316239316238,0.40511693576732244,0.03502674843766727,0.01714729358642434,0.11156461319653317,0.060664463393204644,0.015493516735089845,0.006519217526964646,0.07451619654428213,775.06,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget01/a0.5_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget01,0.7,1,0,True,0.34742945140524834,0.33272181585813415,0.5713716366174558,0.20657111359184496,0.48930279784407954,0.4122998902218169,0.404587405685253,0.6993829786777497,0.0802416663002818,0.09309638109989464,0.6016740391525672,0.6737133558786809,0.855625,0.8768750000000001,0.94375,0.84,-76.74144036330742,0.404191704839468,0.37473816829950396,0.3909336229661793,0.47474583122789427,0.4119335951812972,0.5667275181474031,0.2908163605820431,0.3403333333333333,0.6883190883190883,0.24750912623182755,0.044041750479955226,0.027629955735905334,0.09529755867319181,0.05682944069352379,0.0194744934917253,0.01043393728316019,0.06521552581572906,724.416,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget01/a0.7_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget01,0.8,1,0,True,0.49898127946793575,0.45354270449998124,0.6484531383927916,0.4252250966236559,0.47204936810444476,0.36754368553002,0.404587405685253,0.6183728396892547,0.07102555744294577,0.06726833772845567,0.6595958095625974,0.7144940542538103,0.6743750000000001,0.74125,0.8887499999999999,0.6762499999999999,-51.12160565740324,0.29226541141048074,0.34695584578282,0.38278597078966053,0.4666985219638041,0.4095863219215137,0.5598979132965277,0.23431493760703348,0.29383333333333334,0.6538461538461539,0.21303039575672625,0.046927499435550996,0.034641894174043966,0.08025095666758716,0.050405785099574135,0.020592909579888023,0.013048099420786828,0.05211081730201841,687.301,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget01/a0.8_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget01,0.9,1,0,True,0.5945788966250632,0.5187374228526699,0.7338485548002144,0.7330653168165137,0.4312624102991937,0.3271760070963186,0.2656871402817289,0.5046982765197754,0.060003420370931836,0.0411742310738191,0.6324755208217538,0.7547349009701264,0.46187500000000004,0.541875,0.780625,0.50375,-13.459268002180073,0.19576325819827617,0.31544736917852884,0.3723634135242819,0.45734776790078935,0.40622202609362806,0.5610314528696874,0.20603841838391845,0.28,0.5921652421652421,0.18483892649654637,0.04751284709054744,0.04233802341811038,0.06243558400659822,0.04145529890553735,0.020738485042117342,0.01604569964966528,0.03570503846625798,646.941,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget01/a0.9_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget01,0.95,1,0,True,0.5722724220099142,0.48205711075513547,0.7746850965208016,0.7333063638334612,0.38643983354653966,0.28020659264069625,0.16497269950224194,0.4432515434920788,0.0358045324790429,0.029891150549519806,0.622411351732444,0.7696459033476168,0.37250000000000005,0.4275,0.726875,0.41250000000000003,8.146399053951086,0.15550573255866765,0.2995534274870693,0.36639980351707857,0.45214918261797576,0.4040033100450579,0.5600784664207445,0.16971231935566458,0.18899999999999997,0.5088319088319088,0.13207404453739735,0.04675102711989894,0.046105449076024416,0.05323255966533907,0.03641059004164708,0.02040267269050674,0.017623569631355248,0.027557512149796827,650.502,24891.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget01/a0.95_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget05,0.5,1,0,True,0.06493901408499168,0.06783587262633917,0.4198331832514935,0.0250244392460335,0.25944667358616397,0.5314753260297755,3.602472544567432e-09,0.8172096884250641,0.1709096435464381,0.099622941641137,0.17161023358406965,0.5746937204945312,0.93775,0.956775,0.995725,0.935425,-93.22067125263165,0.8139277497678995,0.48169722656451014,0.4048536956820786,0.5114580677623893,0.42530232416067804,0.5900457072512054,0.4795833261551499,0.561,0.7749287749287749,0.21266259934951603,0.03715351067890879,0.01616157011120287,0.10428985317470506,0.04985531324288672,0.01584503155730393,0.006678394218810022,0.054581069196108736,1164.777,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget05/a0.5_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget05,0.7,1,0,True,0.241520984987648,0.36717061046927973,0.7221404977958248,0.2060518860066735,0.1617243103780568,0.5174189192826351,0.00018395764501293307,0.47414797261357305,0.042787055188579864,0.02377469352912158,0.09584001987837837,0.6376089759707431,0.203675,0.4003749999999999,0.9641249999999999,0.1643,-5.955928480872639,0.7633869213610888,0.4693764918457424,0.3997240204673854,0.5071563809510724,0.42460953822972225,0.5690840849342167,0.4206257894663591,0.6153333333333333,0.7324786324786324,0.08571836093073891,0.052822278710082174,0.02683554468959713,0.10662933262763545,0.05259285993662706,0.023014182732561794,0.011608979101662684,0.017313364171190185,979.19,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget05/a0.7_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget05,0.8,1,0,True,0.25123483883323683,0.4064548201749185,0.8248443495473843,0.23908975159593807,0.15276179500370837,0.503521011180705,0.03956202584899502,0.25790650833398104,0.03414131827497627,0.006540462310367729,0.09003927637182642,0.6849648199009931,0.08775000000000004,0.11822500000000002,0.897325,0.06760000000000001,38.2959535699034,0.7296143700927495,0.4637241331202728,0.3969739490394833,0.503527411675973,0.42479707954483664,0.5639261069022863,0.39881053910562164,0.557,0.7082621082621082,0.07222463034763571,0.06288597639417276,0.03515309699004218,0.10646824234398082,0.053309517782334295,0.027692358200632348,0.015445243949384195,0.007072902763320598,926.396,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget05/a0.8_k1_s0
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_RMU,forget05,0.9,1,0,True,0.24940515755660755,0.38168263343503106,0.8783963081102586,0.213018722471952,0.16140072093867255,0.4933224252878184,0.0002829222008740643,0.1305757322907448,0.03265219234440614,0.0016715056098837522,0.09648368553884211,0.7309203573568894,0.06282500000000002,0.06492500000000001,0.701075,0.0523,46.65542659243172,0.6893272218853235,0.45828186374005225,0.3942698923220482,0.49907704626758564,0.42490031988816257,0.5647556122529617,0.388218904282706,0.5033333333333333,0.7225071225071225,0.060399341384335475,0.07441031671129167,0.04625532365737769,0.10520428269403055,0.0534598965872865,0.033166907287474415,0.020465327962847144,0.003741876866864914,869.949,27406.4,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_RMU/forget05/a0.9_k1_s0
